department_0,department_1,department_2,department_3,region_0,region_1,region_2,region_3,region_4,region_5,gender_f,gender_m,recruitment_channel_other,recruitment_channel_referred,recruitment_channel_sourcing,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,49,5.0,19,0,46,1
0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,37,3.0,9,0,72,0
0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,40,3.0,11,0,57,0
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,49,5.0,5,0,61,0
0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,34,3.0,5,0,83,0
0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,37,5.0,8,0,59,0
0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2,31,3.0,5,0,79,0
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,34,3.0,3,0,87,0
0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,28,4.0,5,0,78,0
0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,32,3.0,7,0,61,0
0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,37,5.0,4,1,59,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,26,3.0,2,0,47,1
0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,35,5.0,4,0,52,0
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,44,3.0,7,0,58,0
0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,51,5.0,20,0,77,0
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,31,4.0,2,0,53,0
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,33,5.0,8,0,86,1
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,34,3.0,3,0,81,1
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,29,3.0,5,0,58,0
0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,33,3.0,7,0,66,0
0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,33,5.0,2,0,60,0
1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,30,2.0,4,0,52,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,42,3.0,4,0,66,0
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,33,3.0,4,1,59,0
0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,2,38,4.0,3,0,85,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,38,3.0,11,0,68,0
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,42,3.0,7,0,79,0
1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,39,4.0,12,0,52,0
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,26,2.0,2,0,46,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,42,1.0,12,0,50,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,30,1.0,2,0,50,0
0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,34,4.0,6,0,63,0
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,43,3.0,9,0,79,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,29,4.0,2,0,82,0
0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,30,2.0,3,0,50,0
0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,26,3.0,2,0,49,0
0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,32,3.0,4,0,68,0
0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,29,5.0,4,0,60,0
0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,31,3.0,1,0,63,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,2,28,3.0,1,0,88,0
0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,2,32,4.0,6,0,58,0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,47,3.0,17,0,66,0
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,44,3.0,5,0,81,0
0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,29,3.0,8,0,49,1
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,47,2.0,4,0,51,0
1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,2,39,3.0,10,0,60,1
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,2,36,2.0,11,0,50,0
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,32,4.0,6,0,57,0
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,30,4.0,6,0,59,0
1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,31,5.0,4,0,65,0
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,32,2.0,5,0,79,0
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,35,5.0,6,0,81,1
0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,34,1.0,3,0,50,0
0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,35,4.0,3,0,49,0
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,36,3.0,7,0,62,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,33,4.0,6,0,43,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,32,3.0,7,0,52,0
0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,39,5.0,3,0,45,0
0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,27,2.0,2,0,60,0
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,27,3.0,1,0,47,0
0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,31,3.0,3,0,80,0
0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,30,3.0,6,0,57,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,28,4.0,3,0,61,0
0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,33,3.0,8,0,52,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,27,3.0,2,0,50,0
0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,2,29,3.0,4,0,72,0
0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,27,2.0,3,0,57,0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,27,3.0,4,0,67,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,38,3.0,12,0,46,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,2,33,5.0,6,0,55,0
0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,27,3.0,2,0,66,0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,32,3.0,7,0,81,0
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,35,3.0,4,0,54,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,51,5.0,5,0,84,0
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,33,5.0,4,0,85,0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,36,4.0,7,0,80,0
0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,23,3.0,2,0,48,0
0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,28,5.0,2,0,87,0
0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,39,4.0,4,0,70,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,34,3.0,7,0,50,0
0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,27,3.0,2,0,61,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,60,5.0,14,0,48,0
0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,46,4.0,5,0,64,0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,36,4.0,2,0,57,0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,2,33,1.0,4,0,81,0
0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,2,33,3.0,2,0,66,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,2,30,5.0,5,0,55,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,44,3.0,7,0,50,0
0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,38,5.0,6,0,55,0
0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,27,3.0,5,0,68,0
0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,3,27,3.0,2,0,72,0
0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,31,3.0,6,0,46,0
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,31,2.0,2,0,53,0
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,29,3.0,3,0,60,0
0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,55,4.0,17,0,59,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,49,5.0,20,0,60,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,50,3.0,7,0,48,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,35,3.0,5,0,48,0
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,31,2.0,10,0,50,0
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,34,2.0,7,0,54,0
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,31,4.0,2,0,63,0
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,31,3.0,5,0,80,0
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,33,3.0,6,0,61,0
0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,28,5.0,3,0,50,0
0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,29,5.0,5,0,48,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,34,5.0,7,0,63,0
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,41,1.0,13,0,52,0
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,25,1.0,3,0,72,0
0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,37,4.0,3,0,54,0
0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,33,3.0,2,0,93,1
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,33,4.0,7,0,63,1
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,46,4.0,16,0,59,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,48,2.0,15,0,53,0
0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,45,2.0,6,0,72,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,32,3.0,5,0,52,0
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,30,3.0,5,0,59,0
0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,25,3.0,3,0,49,0
0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,34,1.0,8,0,45,0
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,2,34,1.0,10,0,46,0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,28,3.0,2,0,84,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,42,2.0,12,0,43,0
0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,26,3.0,1,0,63,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,48,3.0,6,0,58,0
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,28,3.0,2,0,86,0
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,35,2.0,9,0,82,0
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,43,1.0,11,0,46,0
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,32,3.0,7,0,53,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,32,3.0,3,0,80,0
0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,30,4.0,4,0,78,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,32,1.0,7,0,74,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,38,3.0,5,0,53,0
0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,2,33,5.0,3,0,58,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,28,3.0,5,0,48,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,26,1.0,2,0,52,0
0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,57,3.0,4,0,75,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,2,38,5.0,3,0,59,0
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,26,3.0,1,0,58,0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,3,32,2.0,4,0,80,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,38,1.0,8,0,57,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,42,1.0,6,0,76,0
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,37,3.0,8,0,49,1
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,31,5.0,5,0,60,0
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,31,3.0,2,0,82,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,2,49,4.0,21,0,60,0
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,29,4.0,3,0,59,0
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,33,1.0,2,0,50,0
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,33,4.0,4,0,57,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,45,3.0,13,0,61,0
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,27,3.0,2,0,47,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,40,1.0,6,0,60,0
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,39,5.0,2,0,48,0
0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,3,31,5.0,5,0,71,0
0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,39,3.0,10,0,86,0
0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,25,4.0,4,0,83,0
0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,34,3.0,8,0,58,0
0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,35,4.0,3,1,61,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,33,2.0,7,0,44,0
0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,24,1.0,2,0,84,0
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,31,2.0,6,0,50,0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,3,38,5.0,10,0,77,0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,48,1.0,19,0,52,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,53,3.0,4,0,61,0
0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,38,3.0,5,0,61,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,29,5.0,5,0,51,0
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,27,3.0,4,0,58,0
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,24,3.0,2,0,61,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,38,4.0,7,0,63,0
0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,2,35,3.0,9,0,55,0
1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,35,5.0,6,0,53,0
0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,20,3.0,1,0,55,0
0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,34,1.0,3,0,72,0
0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,2,27,4.0,3,0,62,0
0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,2,35,3.0,8,0,81,0
1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,31,4.0,5,1,52,0
0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,33,4.0,8,0,71,1
0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,2,42,5.0,15,0,58,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,35,3.0,4,0,53,0
0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,36,3.0,7,0,64,0
0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,41,5.0,11,0,82,0
0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,2,35,2.0,9,0,51,0
0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,36,4.0,9,0,56,0
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,35,1.0,10,0,49,0
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,31,1.0,2,0,57,0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,34,1.0,10,0,51,0
1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,40,2.0,10,0,50,0
0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,26,3.0,2,0,55,0
0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,39,4.0,7,0,60,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,26,3.0,1,0,63,0
0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,29,3.0,5,0,77,0
0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,2,34,3.0,4,0,71,0
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,32,5.0,4,0,49,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,28,3.0,2,0,88,0
0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,26,4.0,2,0,59,0
0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,2,40,4.0,3,0,61,0
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,41,5.0,4,0,63,0
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,2,32,5.0,7,0,83,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,33,5.0,3,0,49,0
0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,32,4.0,5,0,63,0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,3,50,3.0,8,0,76,0
1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,28,3.0,1,0,60,0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,29,3.0,3,0,80,0
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,30,3.0,6,0,61,0
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,27,4.0,4,0,62,0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,27,5.0,3,0,86,0
0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,30,3.0,5,0,62,0
1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,31,3.0,3,0,52,0
1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,36,4.0,9,0,48,0
0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,28,4.0,3,0,74,0
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,34,1.0,7,0,47,0
0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,39,3.0,8,0,59,0
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,25,3.0,4,0,53,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,26,3.0,1,0,61,0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,40,1.0,11,0,48,0
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,28,3.0,3,0,52,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,2,30,2.0,7,0,49,0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,35,3.0,8,0,49,0
0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,28,3.0,4,0,61,0
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,25,4.0,3,0,59,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,49,3.0,18,0,55,0
0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,36,1.0,8,0,52,0
0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,28,3.0,3,0,57,0
0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,31,4.0,4,0,64,0
0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,27,5.0,1,0,61,1
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,23,3.0,2,0,55,0
0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,28,4.0,4,0,80,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,32,4.0,7,0,51,0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,28,3.0,3,1,75,0
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,28,4.0,4,0,50,0
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,34,3.0,3,0,45,0
0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,27,2.0,2,0,67,0
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,25,3.0,1,0,52,0
0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,45,3.0,16,0,53,0
0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,27,3.0,3,0,79,0
0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,45,4.0,6,0,73,0
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,44,3.0,14,0,49,0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,3,27,2.0,2,0,80,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,31,5.0,5,0,46,0
0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,42,4.0,6,0,52,0
0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,3,32,4.0,3,0,87,0
0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,38,5.0,3,0,60,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,44,5.0,16,0,73,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,32,5.0,6,1,49,1
0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,28,3.0,3,0,48,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,53,5.0,5,0,51,0
0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,3,39,3.0,4,0,74,0
0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,37,3.0,4,0,62,0
0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,38,4.0,10,0,58,0
0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,36,1.0,4,0,48,0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,52,4.0,12,0,50,0
0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,24,3.0,2,0,80,0
0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,33,3.0,10,0,79,0
0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,2,33,3.0,6,0,87,0
0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,27,3.0,3,0,72,0
0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,34,2.0,10,0,51,0
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,26,3.0,1,0,50,1
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,26,1.0,4,0,51,0
0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,37,5.0,7,0,48,0
0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,26,5.0,3,0,82,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,26,4.0,3,0,59,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,37,1.0,4,0,48,0
0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,32,5.0,7,0,61,0
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,42,3.0,7,0,54,0
0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,30,3.0,1,0,68,0
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2,29,4.0,7,0,70,0
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,33,3.0,7,0,52,0
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,35,5.0,3,0,59,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,34,3.0,7,0,47,0
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,33,4.0,6,0,58,0
0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,34,3.0,4,0,79,1
0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,33,4.0,3,0,61,0
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,49,5.0,15,0,51,0
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,29,3.0,1,0,49,0
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,34,4.0,9,0,83,0
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,48,5.0,15,0,63,0
0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,46,1.0,18,0,61,0
0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,39,3.0,7,0,81,0
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,47,4.0,14,0,69,0
0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,32,2.0,6,0,69,0
0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,27,3.0,1,0,87,0
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,2,42,3.0,7,1,83,1
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,30,5.0,4,0,80,0
0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,36,5.0,7,0,64,0
0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,29,2.0,6,0,70,0
0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,24,4.0,3,0,85,0
0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,31,3.0,10,0,59,0
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,50,2.0,16,0,79,0
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,27,1.0,6,0,85,0
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,25,2.0,2,0,44,0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,42,3.0,7,0,48,0
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,33,4.0,4,0,73,0
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,35,3.0,2,0,45,0
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,29,1.0,3,0,58,0
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,41,1.0,7,0,55,0
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,27,4.0,3,0,71,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,31,4.0,4,0,62,0
0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,34,4.0,10,0,51,0
0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,35,3.0,6,0,50,0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,26,4.0,4,0,62,0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,41,3.0,5,0,59,0
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,35,1.0,4,0,51,0
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,24,3.0,1,0,48,0
